date,bottom,depth,chl,cdom,mineral,cloud,suntheta,windspeed,temp,salinity,BLUE,GREEN,RED,CLEAR,name
2018-07-10_22-25-51,avg_clean_seagrass,1.25,6.284376458559349,0.9011362385096104,0.952947317765638,0.0,0.0,0.0,10.0,0.0,0.6150937759706815,0.4982219631691616,0.5809574035357482,0.5453934130708453,1
2018-07-10_22-25-51,avg_clean_seagrass,1.25,6.318268331955847,1.992729980312964,0.9902131902775628,0.0,0.0,0.0,10.0,0.0,0.8207764577584652,0.7067251353299586,0.7917158021105671,0.7536499145444706,2
2018-07-10_22-25-51,avg_clean_seagrass,1.25,5.6515797248073945,6.257260657824952,0.9864048512633504,0.0,0.0,0.0,10.0,0.0,1.5925789349533142,1.4782887280266075,1.5579001806818862,1.5237107301592854,3
2018-07-10_22-25-51,avg_clean_seagrass,1.25,6.214754203832184,7.554292898050371,1.0873852234123131,0.0,0.0,0.0,10.0,0.0,1.8486268115815687,1.7427958986091765,1.8332172423984712,1.7886623923263314,4
2018-07-10_22-25-51,avg_clean_seagrass,1.25,6.5777780294304415,8.634900483070357,0.9065424580608514,0.0,0.0,0.0,10.0,0.0,2.0338473736410068,1.9280575416555623,2.0195901326488874,1.9742474349397088,5
2018-07-10_22-25-51,avg_clean_seagrass,1.25,7.375017018186277,0.9429368778409858,1.0624656871164544,0.0,0.0,0.0,10.0,0.0,0.6494632200121527,0.5442251226739953,0.6443384308195416,0.59271457264167,6
2018-07-10_22-25-51,avg_clean_seagrass,1.25,6.379308390772977,2.088939305703657,0.9213089233298808,0.0,0.0,0.0,10.0,0.0,0.8342238906573585,0.7194884480581696,0.8036924469511082,0.7664051329718036,7
2018-07-10_22-25-51,avg_clean_seagrass,1.25,6.922591984837376,5.820150819159495,0.99851024876121,0.0,0.0,0.0,10.0,0.0,1.535183513177211,1.431470263161228,1.5277200139437808,1.4783470447719842,8
2018-07-10_22-25-51,avg_clean_seagrass,1.25,6.5387287574934625,7.217245432893285,1.0000536009993366,0.0,0.0,0.0,10.0,0.0,1.7841273415332668,1.678717991264825,1.7710112469402344,1.7249975481608382,9
2018-07-10_22-25-51,avg_clean_seagrass,1.25,7.228932533503968,7.490512089671358,0.9490553820137252,0.0,0.0,0.0,10.0,0.0,1.840625283983628,1.7401626849476104,1.840404282541801,1.7871449584212,10
2018-07-10_22-25-51,avg_clean_seagrass,1.25,14.18330103090938,1.0632616142910951,0.9742868237940124,0.0,0.0,0.0,10.0,0.0,0.7795701934772516,0.7297247145578507,0.9168168461513844,0.7837269548112059,11
2018-07-10_22-25-51,avg_clean_seagrass,1.25,15.042078944302995,1.9174183944411587,0.9598891897255488,0.0,0.0,0.0,10.0,0.0,0.9503669115425022,0.90816246062238,1.1061149388512437,0.9623762246581624,12
2018-07-10_22-25-51,avg_clean_seagrass,1.25,14.708263165823054,6.032274252515994,1.070396076610762,0.0,0.0,0.0,10.0,0.0,1.7096520334169742,1.6714646531456985,1.8696568687882535,1.7243499139264389,13
2018-07-10_22-25-51,avg_clean_seagrass,1.25,13.698001508427524,7.650723598901387,0.9631959445034184,0.0,0.0,0.0,10.0,0.0,1.9781577577707596,1.9309687916536624,2.1145106079130587,1.9831348283108403,14
2018-07-10_22-25-51,avg_clean_seagrass,1.25,16.25900143964613,7.325009949331095,0.9717366531634029,0.0,0.0,0.0,10.0,0.0,1.9613566316644837,1.9342023913791813,2.149838138665733,1.9877294125698663,15
2018-07-10_22-25-51,avg_clean_seagrass,1.25,17.161208239232174,1.034113397989588,1.041954266553184,0.0,0.0,0.0,10.0,0.0,0.8283901629726278,0.803655611970178,1.0303109884323598,0.8590979383697095,16
2018-07-10_22-25-51,avg_clean_seagrass,1.25,17.267633509239243,1.9476229243968668,0.9596311299999388,0.0,0.0,0.0,10.0,0.0,0.9923712631412164,0.9677796635281224,1.1938072855135682,1.0230286053321438,17
2018-07-10_22-25-51,avg_clean_seagrass,1.25,14.404820169161926,5.744324031579763,1.0500265703254341,0.0,0.0,0.0,10.0,0.0,1.650126079200492,1.6088076228837558,1.802544417041815,1.661618450218251,18
2018-07-10_22-25-51,avg_clean_seagrass,1.25,14.638633513356984,6.3988498779947225,1.0041929389217552,0.0,0.0,0.0,10.0,0.0,1.7692453159593349,1.7293444726838592,1.9251684919893124,1.7822118278325438,19
2018-07-10_22-25-51,avg_clean_seagrass,1.25,15.888012579143615,7.275298706713138,1.0929795459866276,0.0,0.0,0.0,10.0,0.0,1.9580960208734441,1.9308068333657564,2.1448210858635792,1.983961788274464,20
2018-07-10_22-25-51,avg_clean_seagrass,1.25,16.330925913451384,1.0407508293319188,0.9015388904733646,0.0,0.0,0.0,10.0,0.0,0.8052675550853261,0.7710728095676674,0.9835905738550372,0.8262564296830834,21
2018-07-10_22-25-51,avg_clean_seagrass,1.25,16.185734512540204,2.124935827446024,1.070902951793768,0.0,0.0,0.0,10.0,0.0,1.0163476168198202,0.9858187427770392,1.201168674302023,1.0404404624452126,22
2018-07-10_22-25-51,avg_clean_seagrass,1.25,16.105458960211486,5.515960333993771,1.0371320787554692,0.0,0.0,0.0,10.0,0.0,1.634912173666015,1.606479846370222,1.8211358861345144,1.6602005101914892,23
2018-07-10_22-25-51,avg_clean_seagrass,1.25,16.22012426158251,7.251621825631858,0.9688513859044829,0.0,0.0,0.0,10.0,0.0,1.9470810924561737,1.919493083650516,2.1345469262880448,1.9730242939709857,24
2018-07-10_22-25-51,avg_clean_seagrass,1.25,16.68763161404673,8.413089278537441,0.987083004037552,0.0,0.0,0.0,10.0,0.0,2.1678563150024517,2.145241144167814,2.3669751878783125,2.198718660159725,25
