date,bottom,depth,chl,cdom,mineral,cloud,suntheta,windspeed,temp,salinity,352.5,357.5,362.5,367.5,372.5,377.5,382.5,387.5,392.5,397.5,402.5,407.5,412.5,417.5,422.5,427.5,432.5,437.5,442.5,447.5,452.5,457.5,462.5,467.5,472.5,477.5,482.5,487.5,492.5,497.5,502.5,507.5,512.5,517.5,522.5,527.5,532.5,537.5,542.5,547.5,552.5,557.5,562.5,567.5,572.5,577.5,582.5,587.5,592.5,597.5,602.5,607.5,612.5,617.5,622.5,627.5,632.5,637.5,642.5,647.5,652.5,657.5,662.5,667.5,672.5,677.5,682.5,687.5,692.5,697.5,702.5,707.5,712.5,717.5,722.5,727.5,732.5,737.5,742.5,747.5,752.5,757.5,762.5,767.5,772.5,777.5,782.5,787.5,792.5,name
2018-07-11_16-43-48,avg_clean_seagrass,1.25,4.986338940703007,3.0468739531480598,0.9655750339125296,0.0,0.0,0.0,10.0,0.0,0.9470271886139342,0.94014426846442,0.9342711012323792,0.9292786369418102,0.9260407042279296,0.9237020887775822,0.9218401117110812,0.9223931365341818,0.9253578902602126,0.9289401855096552,0.9356015316086616,0.9442561194732804,0.9535857859852216,0.9610886033128352,0.9647418859359184,0.9687994846676056,0.9730298452092072,0.9731245312839324,0.9661597603951524,0.9562317150682379,0.9480034806176284,0.941465735393869,0.9352208303078692,0.9265505733709316,0.9160791944381688,0.9049439435846064,0.8944792201654215,0.8863331413340046,0.8780270366419742,0.8671837427651073,0.8591418559736088,0.8561879795263562,0.8524963028579973,0.8423151382012769,0.830641636008563,0.8222637671837029,0.8137597123064871,0.8058302740883639,0.7986730519738955,0.7933614898930138,0.7871930779829873,0.77937650147017,0.7732044123431457,0.7726652425517379,0.7768046524128263,0.7874674006266376,0.8037953483163937,0.8248797635143663,0.8501277318770417,0.8885230247897661,0.9333449111673209,0.955979024947146,0.9634977328780514,0.9710508937499908,0.9819235760806636,0.994385768757508,1.006901959211378,1.0217017578612635,1.0319891031798634,1.045033008939479,1.0757812258360189,1.1215488373463554,1.168574772004274,1.200976434863378,1.2089614372081623,1.2070298289427843,1.2079928743517665,1.2100339906200002,1.2282494829845068,1.2710876029666351,1.3339891944494875,1.4256552511395146,1.5704954425140674,1.7685423687751596,2.009304808083453,2.296817415507712,2.6212529910363127,2.9156706107052908,3.081109206586801,3.1246509984683764,3.149480538956795,3.1891887237719336,3.206956451382423,3.1857312923324743,3.1332638992951027,3.055842819990075,2.9574909083541527,2.8545930371115915,2.7768414156839007,1
2018-07-11_16-43-48,avg_clean_seagrass,1.25,5.204792195284521,2.960208162705228,1.0403401470530176,0.0,45.0,0.0,10.0,0.0,1.0946971816871869,1.0890444719506478,1.0845532019847757,1.0805556387212565,1.0788083883562842,1.0782427439326596,1.077533849908635,1.080357559217207,1.085308094232486,1.0916824750488656,1.10107907642616,1.113448173417212,1.126067868880856,1.1368763602416183,1.1425115494750466,1.1484846473356831,1.1552798413497891,1.1563188074450412,1.1492438203774866,1.137932766000749,1.1286505504869324,1.1220069398171262,1.1151416175031383,1.1052398776262435,1.0930908498037082,1.0805146216411696,1.068205543701488,1.0587212666834538,1.0489563989883872,1.036486990908341,1.026868714227241,1.0233679496152075,1.0188848895341638,1.0070539991731349,0.9929993036763112,0.9829768938068588,0.9727464377872066,0.9631924097160594,0.9550306426578482,0.948515000534184,0.9409640685713969,0.9313814921778604,0.9238801406791832,0.9237995224109824,0.9288639241830235,0.9418716407532516,0.961607511090966,0.9868823197636474,1.0170711186457209,1.063438358927462,1.1171526507563954,1.1445513817950308,1.1539350578666492,1.1633472856676836,1.1767761907564256,1.1921760747771648,1.2083112538190866,1.2263438301799197,1.2388285312651166,1.2548029286090694,1.2922465116166826,1.3478195546246672,1.4051769991607113,1.4449402497400892,1.4550390037619498,1.4517256873641708,1.4518616939143727,1.4527808125791952,1.4743748690562433,1.5260614867084472,1.6017023967449642,1.7116537184158518,1.885225442361657,2.12347197227393,2.411855073826186,2.7559560967192125,3.14368030156399,3.495124165665925,3.692645621519448,3.7450943034115682,3.7753355923463983,3.8232159576285683,3.8449479147975953,3.820556750569799,3.7607712138289617,3.6691183998728634,3.5523843332656337,3.4301081393189983,3.337753106285105,2
2018-07-11_16-43-48,avg_clean_seagrass,1.25,4.553025237868363,3.2977587552076857,1.0875389872442394,1.0,0.0,0.0,10.0,0.0,1.0996973593678283,1.0935647592733615,1.0884333027350328,1.0838672275034742,1.0812668265219187,1.0797844205971492,1.0781935327846903,1.0793635646226014,1.0825998410673372,1.0868337765165226,1.0937147989614333,1.102956816370937,1.112694074544196,1.1207783282246668,1.124711309907372,1.1289351305701516,1.1335976071291176,1.1337700866826874,1.127095357309411,1.1171944893857118,1.1089757987057778,1.1027396403308414,1.0965001793109166,1.0878447856005136,1.0773598916508231,1.0664138218702044,1.0558514097167808,1.0475903948566858,1.0392507704955949,1.0286380153088166,1.0207024865385237,1.0181952911067584,1.0149744066473578,1.0051170724860592,0.9932020182999044,0.984621952505586,0.9759488422450726,0.9679006906543616,0.9609543361066594,0.9558265441443008,0.949750361532778,0.9417975356713928,0.9355029506068848,0.9354052083794164,0.9401503281983676,0.9519912824398314,0.9703709402383662,0.9942465406014064,1.0230580714711133,1.0672219272918468,1.117839617941301,1.1432274480393465,1.1514156758197869,1.1597141681290597,1.1716408496317343,1.185264503203442,1.1993747592597617,1.215917216313855,1.2277043420069342,1.2422090874511822,1.276087294373339,1.3265989400606717,1.377705472897692,1.412237792684412,1.4214747823202112,1.4204668645901952,1.4231850991559802,1.4277283172230677,1.4504799680438296,1.5003818074661075,1.572678969021058,1.677216813796317,1.8409838698049348,2.064315524073821,2.33411545999905,2.6549495593422336,3.015757291210257,3.3422187992543964,3.5255538027529,3.5741328121478277,3.6019533836168396,3.646098368614192,3.666087057348676,3.6431672514349134,3.586382227330257,3.501228103662817,3.392819433267507,3.2792520262560916,3.1934422787267644,3
2018-07-11_16-43-48,avg_clean_seagrass,1.25,4.852350355545672,2.980096071852541,1.0333071995247394,1.0,45.0,0.0,10.0,0.0,1.0427431756211962,1.0368573868847728,1.0320395883235942,1.0278273459447629,1.0256173467572018,1.024512444367666,1.0233905702000317,1.0252188124777564,1.0292208373159129,1.0343002100489604,1.0422300250877885,1.0526787666518589,1.0635894273718425,1.07268664025772,1.0773656836803531,1.0823580318719268,1.0878695965790948,1.0884912892035068,1.081701518199663,1.071383036965889,1.0628816173709106,1.0565042851403899,1.0501401475371193,1.0411047033662424,1.0300958429235314,1.0185612719757091,1.0074498502599143,0.9988381035543412,0.990054334305384,0.9787599162268484,0.970281837685526,0.9674383816609868,0.9638119191011164,0.953196591849775,0.9405681104923458,0.9315462874544896,0.922398755667476,0.9138551989467756,0.9064669352565838,0.9008507134111114,0.8942965170328493,0.8858190020342408,0.8791425579555172,0.8790314207225893,0.8838952757385063,0.8961257602012589,0.914868351030096,0.939022543242141,0.9680170687055484,1.012389295825236,1.0636119014755687,1.089489217756553,1.0981028247643352,1.106782304704481,1.1192073402383875,1.1334065192377516,1.1480632706982652,1.1650112179078178,1.1769257237319894,1.191862382191093,1.226777576805964,1.2786789586727254,1.3316752161035688,1.3679662047365764,1.3773664753632122,1.3754800713989486,1.377095776082718,1.3799028499070871,1.401725907875295,1.4515035390208946,1.5238928682405348,1.6288433635024886,1.7937843906103024,2.0190606566827998,2.2914746357418183,2.615612120038957,2.9800928266578377,3.3098564025763566,3.4949596789036828,3.543987205853393,3.5721028989944204,3.6167544507684575,3.636918564369541,3.613862460687471,3.556606707125679,3.470657068067809,3.3612079879527963,3.2465281367683314,3.1598671886992955,4
2018-07-11_16-43-48,avg_clean_seagrass,1.25,4.9406899367245165,6.307309281896778,1.0438858893181118,0.0,0.0,0.0,10.0,0.0,1.581486424990871,1.5734615340495586,1.5664787218235112,1.5603656377858341,1.55614056634321,1.5527638902122236,1.5499200612755957,1.5494964387604515,1.5515331546334812,1.5541917870615485,1.5599663585621162,1.5677209259152591,1.5761442013301166,1.5828339922792132,1.5857162366953923,1.588957231471214,1.5923637923858438,1.5917644991539062,1.584249489919055,1.5737999711824564,1.5650373436340612,1.5579713260950203,1.5511789766084645,1.5420131412357696,1.5310893035157336,1.5195169935751742,1.5085794780907755,1.4998429671170117,1.4910818978679172,1.4798346667073707,1.4712868792385811,1.4678719727838303,1.4636833987597149,1.4531010136990037,1.4411621089504754,1.4324040082000105,1.4235560109562666,1.415284069691254,1.4077940116743808,1.402151119694946,1.3956459398290622,1.3874871168241298,1.3809821290308797,1.3800377386130145,1.3837502430712882,1.3939092099302524,1.4097403246763491,1.4302343291019926,1.4549603534938076,1.4928254964505383,1.5370254557880054,1.5591828133442396,1.5662508845618015,1.5734070887445823,1.5838491734274358,1.5958804589564994,1.6080130554932843,1.6223895567037914,1.6323367143100591,1.644962316391095,1.6751583720515468,1.7203133160485389,1.7667070355260803,1.7986394398644348,1.80657230397848,1.804818097954137,1.8059403270135723,1.8080751550310632,1.8259581318403604,1.8681635120910227,1.9304262413192632,2.0214518477682355,2.1655822342309548,2.3628456024661677,2.602753387920937,2.8894225538560727,3.2130514056788377,3.5068212841472883,3.671865989592552,3.7152273132397435,3.739883655514705,3.779398562248508,3.796924429523061,3.7756887562341315,3.7231782058332783,3.645741566407248,3.5473955081845903,3.4445287818507926,3.3667545428587653,5
2018-07-11_16-43-48,avg_clean_seagrass,1.25,5.2107433116357385,6.490132959928972,0.9616350946717236,0.0,45.0,0.0,10.0,0.0,1.8374072760214015,1.8327048083205169,1.8291662087721052,1.8257485860390177,1.8248461052328795,1.825162309036176,1.82490858574922,1.8285120970359952,1.8338278526566267,1.8409543260767984,1.85066926768783,1.8636013931319944,1.876464913688645,1.8878817334253748,1.8938398441924866,1.9000961779426684,1.9075567676014298,1.9090383197729701,1.902834127150581,1.8920692212031045,1.8832123428878602,1.8772999876960084,1.8707011710551384,1.861098767341679,1.8492636106250844,1.8373836118894176,1.825369269805854,1.8160571571702409,1.8066233680471824,1.794854067806018,1.7854239726219077,1.7821538601506146,1.7778437909316038,1.7666045658899872,1.7530342115024982,1.7433070276444138,1.7333988801175668,1.724167447637297,1.7166756502594136,1.7104452448204053,1.7031903442770902,1.6939166139744557,1.6867235948689905,1.6872044595601658,1.6923836367893093,1.705332557842218,1.724918665519035,1.7498082304711944,1.7796369175082245,1.8258838629224727,1.8789627184327125,1.906114825606626,1.9154847231275136,1.9249063735417813,1.938282084556172,1.9535652440823124,1.9700462879423764,1.9879746585624896,2.0004093712815307,2.016255504662258,2.0533757872352947,2.108416654248081,2.1653822805980463,2.2050042017730878,2.2157932708306225,2.2129186608894016,2.21336910167143,2.2144577398757277,2.2356394792928453,2.2865150680161213,2.361163061393904,2.4699321261677314,2.641933564428925,2.878578801487545,3.164778294495433,3.5064688031446734,3.8916787341381665,4.2409867246322905,4.437432910145371,4.4896997649161206,4.5199179965020235,4.5676070829918585,4.589130258721528,4.565250201124644,4.506350916517693,4.41536960610121,4.299452103763002,4.178003536645924,4.086312092098324,6
2018-07-11_16-43-48,avg_clean_seagrass,1.25,5.176954135672552,6.523367958346835,1.0590963822447188,1.0,0.0,0.0,10.0,0.0,1.7766724999386592,1.7710397922847458,1.76651828001468,1.7624518384941583,1.760488815729124,1.7596503639510819,1.7586817256602012,1.7609901899702152,1.7653455933098858,1.7710313902546078,1.7795633770236916,1.7907334757892368,1.802240430361172,1.811980565397636,1.8169739697939844,1.8222620227494133,1.8282063433774989,1.8289778540031472,1.8221098664191564,1.8114030345839796,1.8025479681567005,1.7960542132927786,1.7894065769502376,1.7799387905736217,1.7683921221313301,1.7564099295995084,1.7447255487049118,1.735546736607456,1.726266455611699,1.714396780172087,1.7051601315793858,1.7017403549493917,1.6973312524197592,1.686015917505712,1.6729079676876568,1.6634314603617055,1.6538025210344558,1.6448010265184556,1.6370233621753487,1.6308730992065852,1.623746992647761,1.6147303481976922,1.6076836969163786,1.6073998704253183,1.6119526131966766,1.6238381382726883,1.6419915635839009,1.6651804216616162,1.693020901694945,1.7358081700155463,1.7854350761620952,1.8106725357930455,1.8191840586127144,1.8277675625460772,1.84006473271063,1.8541567875686156,1.8687990755655148,1.8853803639031168,1.8968215697100648,1.911442520546582,1.9459507349433156,1.9972308273122483,2.0502217003939576,2.0870027037641243,2.096376490118459,2.093679972772311,2.0940985373894345,2.09545083090279,2.1150676893746123,2.1623233001238025,2.231864462180116,2.333289799142341,2.493679300564017,2.7134682428613317,2.9797424453878687,3.297227383451337,3.654622881317564,3.978262303576401,4.15990662581468,4.20798107286068,4.235580459324323,4.279416562554118,4.299129862675273,4.276503409375578,4.220228705462153,4.1357251214644775,4.028164470383752,3.91547721348717,3.8303187723259446,7
2018-07-11_16-43-48,avg_clean_seagrass,1.25,5.48659597567887,5.529163297927057,0.9970983262250196,1.0,45.0,0.0,10.0,0.0,1.5857502702898845,1.580401142365479,1.5761982329408013,1.5725211467370015,1.5709800236074665,1.5705374376546135,1.5700698711943983,1.5730866211809234,1.5782669421023232,1.5848141516006513,1.5944662258259672,1.6069030454946875,1.6196628497601693,1.6304942086385712,1.6362591767657488,1.6423865911081108,1.6492306274596822,1.6504850201601429,1.643499104738251,1.632386614350216,1.6232493770378316,1.6166150369122845,1.609848449368284,1.6000199848251582,1.5879530881025403,1.57536132051724,1.5631188035495274,1.553628996821514,1.5439244669784895,1.5313439194610503,1.521578102932417,1.5178337447917738,1.5130163293452856,1.5009540958487635,1.4871200450414541,1.4772028165578972,1.4670624962193761,1.4575732045724348,1.4493119037011493,1.4427129858509635,1.4350821036633454,1.4255490443022232,1.4181278316920645,1.4178175928099908,1.4225459143935646,1.4348717959791857,1.4534567200978208,1.4770214570597657,1.5051232343239516,1.5481801195368436,1.59851366160786,1.6243600434145349,1.63336835667088,1.6423828523410529,1.6552095344963904,1.6699710865221642,1.6852075109070068,1.7022617424582434,1.7138778744821808,1.7290068636653309,1.7646259834427798,1.8174728212692441,1.8725308131725984,1.9112085821622564,1.920742295731324,1.9171119360426476,1.916382176276734,1.915907940785493,1.9346335590436077,1.9818475012691992,2.051647253758531,2.153632191625084,2.315450538220436,2.537511033307333,2.80679353099401,3.12801503109318,3.4895910810799364,3.816889872286637,4.000524458253765,4.049093189413139,4.07705482368719,4.121418552077353,4.141359076824921,4.118573458903641,4.061801229763193,3.9764030470418197,3.8676838301279903,3.753776378615362,3.6676929096858326,8
2018-07-11_16-43-48,avg_clean_seagrass,1.25,5.3790460506781175,8.868958914990758,1.0812229909541926,0.0,0.0,0.0,10.0,0.0,2.085003760141493,2.076375796743282,2.0688494446695618,2.062245453835492,2.05762507009781,2.053829402697,2.0507490123986614,2.050299980727603,2.0524907257057263,2.05538477167704,2.061727376530224,2.070142919945656,2.079258651785644,2.086494725605051,2.0895471250296915,2.0930403727923133,2.0966987516540305,2.096045423455232,2.0878007593435988,2.0763513222314325,2.066737117381687,2.059004771301123,2.0515262546874102,2.0414587228605803,2.0294823033545364,2.0167511672579117,2.004705466866519,1.9950238410151344,1.9852715231855411,1.972768524976948,1.9630448795254056,1.9587182371622318,1.9534723414303612,1.9415458606516571,1.928495360131106,1.918817019945952,1.9090497148852352,1.8998677954612784,1.891427310900536,1.884836086205432,1.8773838392186768,1.8682484452408556,1.8609555813300565,1.859569686835846,1.8629374292199028,1.8729413850849004,1.8885540402570384,1.9085777160547408,1.9326882636285607,1.96966718013026,2.0133615775415583,2.035375994399831,2.042512338512319,2.0496995238646805,2.0602450103684435,2.0724736684412077,2.0847497654055283,2.0990924643715565,2.1087020506341427,2.121336803713769,2.151939844604517,2.197685108918044,2.2453652940953464,2.278754550795517,2.286608874692108,2.2836653831552374,2.2832313701563733,2.2832934450058,2.2991923853729284,2.3398402324580143,2.4006162362094186,2.490075743695649,2.6327423678007458,2.828623024390209,3.067440815702399,3.3532645932919256,3.6761335427344592,3.969302071112857,4.133899254574433,4.176999137689404,4.20154730732679,4.2409247722432,4.258292504483107,4.2370599950705214,4.18453452397216,4.1070949068088325,4.008768736815784,3.9059262593508732,3.828174378208403,9
