name,RED,GREEN,BLUE,CLEAR
2018-07-05_17-02-54\bottom_dummyR.bot\depth_1.25\chl_5.0\cdom_1.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.5977421648241822,0.48283062838583324,0.5527676979310358,0.5305256844031147
2018-07-05_17-03-28\bottom_dummyR.bot\depth_1.25\chl_7.0\cdom_1.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.6324559959168637,0.5347307224070853,0.6317929637537368,0.5847908227186744
2018-07-05_17-04-30\bottom_dummyR.bot\depth_1.25\chl_8.0\cdom_1.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.6496499555051921,0.5603293264267262,0.6707916682961141,0.6114073216497702
2018-07-05_17-04-57\bottom_dummyR.bot\depth_1.25\chl_10.0\cdom_1.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.6837243214606249,0.6108944660177891,0.7478033173376593,0.6636704128032277
2018-07-05_17-10-08\bottom_dummyR.bot\depth_1.25\chl_7.0\cdom_2.0\mineral_2.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.9067352530634043,0.831227102191371,0.9546401554388163,0.8812899446932797
2018-07-05_17-10-34\bottom_dummyR.bot\depth_1.25\chl_8.0\cdom_3.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,1.021145184907296,0.9350584859095903,1.0465019024275932,0.985345694570243
2018-07-05_17-11-00\bottom_dummyR.bot\depth_1.25\chl_10.0\cdom_2.0\mineral_2.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.9586626523492853,0.9083164444092917,1.0716897273544626,0.9602971960870295
2018-07-05_17-11-24\bottom_dummyR.bot\depth_1.25\chl_9.0\cdom_1.0\mineral_2.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.7495601254714795,0.6884604989318569,0.8388334795626974,0.7408060555652443
2018-07-05_17-11-58\bottom_dummyR.bot\depth_1.25\chl_5.0\cdom_6.0\mineral_2.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,1.6268869042422298,1.5423491593692207,1.6409991258742065,1.5885578364972652
2018-07-05_17-12-25\bottom_dummyR.bot\depth_1.25\chl_7.0\cdom_8.0\mineral_1.0\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,1.9212549292864223,1.8327701543329649,1.9338788519842764,1.8809605603787742
