name,RED,GREEN,BLUE,CLEAR
2018-07-10_23-07-37\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.4563095818133345\cdom_0.9910919843805248\mineral_0.9074132946471136\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.6143185645753941,0.48951102865970775,0.5600590064257174,0.5356005743752957
2018-07-10_23-07-37\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.314134918375405\cdom_0.9101696348897449\mineral_1.4920537509358587\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.6391914234907797,0.5238671336098192,0.606809099725584,0.5705794981542885
2018-07-10_23-07-37\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.071078517187842\cdom_1.0831511643018004\mineral_1.897943920588078\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.6977220272381703,0.5884100548873148,0.6782344237182166,0.6351914186081792
2018-07-10_23-07-37\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.050221829046293\cdom_1.028378861361038\mineral_3.2215448720961297\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.7862490273149678,0.7026492174883754,0.8258171910394118,0.7505578724704732
2018-07-10_23-07-37\bottom_avg_clean_seagrass.txt\depth_1.25\chl_4.692186147456463\cdom_1.9445438553611352\mineral_0.9091218664266965\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.7778415224791048,0.6479592201373002,0.7091488979324512,0.6928479715961147
2018-07-10_23-07-37\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.1603571073698475\cdom_1.9509701871807377\mineral_1.6316804210019278\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.8431782456635011,0.7316169288638037,0.8166894334905594,0.7777332054066373
2018-07-10_23-07-37\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.079076297736689\cdom_1.9910320858545991\mineral_2.054298086484151\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.8826300061623569,0.7789437483187417,0.8733602781047067,0.8252280829801877
2018-07-10_23-07-37\bottom_avg_clean_seagrass.txt\depth_1.25\chl_4.599603059894379\cdom_1.8525492404504795\mineral_2.7780255916886003\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.9050636282977573,0.8113905726977408,0.9171189245537401,0.8576554712895714
2018-07-10_23-07-37\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.314342899537748\cdom_3.184922365344342\mineral_1.0693547420662433\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,1.0301976620635007,0.9108260073245028,0.9853751348478526,0.9563643539209806
2018-07-10_23-07-37\bottom_avg_clean_seagrass.txt\depth_1.25\chl_5.318178176494283\cdom_2.779499349675704\mineral_1.4531482852444697\cloud_0.0\suntheta_0.0\windspeed_0.0\temp_10.0\salinity_0.0,0.9866092831721296,0.8744586182547016,0.9580118937699119,0.9203233519678606
